C,SETP.WORLD,TER_DAILY,AEMO,PUBLIC,2019/04/29,08:00:01,0000000307280891,,0000000307280891
I,EMSLIMITS,LIM_ALTLIM,1,"SITE ID","EQUIPMENT TYPE","EQUIPMENT ID","REGION ID","RATING LEVEL","ALTERNATE VALUE ID",RATING,"RATING TYPE","SPD ID","EFFECTIVE FROM","EFFECTIVE TO"
D,EMSLIMITS,LIM_ALTLIM,1,H18_TRNG,LINE,275KV_831,QLD1,EMER,QLDAUT/SPR,579,STATIC,QRATEM_TRMR831,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H18_TRNG,LINE,275KV_831,QLD1,EMER,QLDSUM,533,STATIC,QRATEM_TRMR831,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H18_TRNG,LINE,275KV_831,QLD1,EMER,QLDWIN,614,STATIC,QRATEM_TRMR831,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H18_TRNG,LINE,275KV_832,QLD1,EMER,QLDAUT/SPR,1191,STATIC,QRATEM_TRSP832,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H18_TRNG,LINE,275KV_832,QLD1,EMER,QLDSUM,1156,STATIC,QRATEM_TRSP832,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H18_TRNG,LINE,275KV_832,QLD1,EMER,QLDWIN,1191,STATIC,QRATEM_TRSP832,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H18_TRNG,TRANS,1_H18,QLD1,EMER,QLDAUT/SPR,118,STATIC,QRATEM_TR_TX1,"2014/05/27 10:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H18_TRNG,TRANS,1_H18,QLD1,EMER,QLDSUM,118,STATIC,QRATEM_TR_TX1,"2014/05/27 10:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H18_TRNG,TRANS,1_H18,QLD1,EMER,QLDWIN,118,STATIC,QRATEM_TR_TX1,"2014/05/27 10:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H18_TRNG,TRANS,4_H18,QLD1,EMER,QLDAUT/SPR,118,STATIC,QRATEM_TR_TX4,"2014/05/27 10:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H18_TRNG,TRANS,4_H18,QLD1,EMER,QLDSUM,118,STATIC,QRATEM_TR_TX4,"2014/05/27 10:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H18_TRNG,TRANS,4_H18,QLD1,EMER,QLDWIN,118,STATIC,QRATEM_TR_TX4,"2014/05/27 10:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T48_TLLY,LINE,132KV_7254,QLD1,EMER,QLDAUT/SPR,237,STATIC,QRATEM_TUEL7254,"2018/08/15 13:45:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T48_TLLY,LINE,132KV_7254,QLD1,EMER,QLDSUM,222,STATIC,QRATEM_TUEL7254,"2018/08/15 13:45:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T48_TLLY,LINE,132KV_7254,QLD1,EMER,QLDWIN,249,STATIC,QRATEM_TUEL7254,"2018/08/15 13:45:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T48_TLLY,LINE,132KV_7301,QLD1,EMER,QLDAUT/SPR,205,STATIC,QRATEM_TUWR7301,"2018/08/15 13:50:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T48_TLLY,LINE,132KV_7301,QLD1,EMER,QLDSUM,188,STATIC,QRATEM_TUWR7301,"2018/08/15 13:50:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T48_TLLY,LINE,132KV_7301,QLD1,EMER,QLDWIN,219,STATIC,QRATEM_TUWR7301,"2018/08/15 13:50:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T48_TLLY,LINE,132KV_7132,QLD1,EMER,QLDAUT/SPR,183,STATIC,QRATEM_TUYS7132,"2018/08/15 13:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T48_TLLY,LINE,132KV_7132,QLD1,EMER,QLDSUM,183,STATIC,QRATEM_TUYS7132,"2018/08/15 13:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T48_TLLY,LINE,132KV_7132,QLD1,EMER,QLDWIN,183,STATIC,QRATEM_TUYS7132,"2018/08/15 13:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T145_TVL,LINE,132KV_7276,QLD1,EMER,QLDAUT/SPR,211,STATIC,QRATEM_TVAS7276,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T145_TVL,LINE,132KV_7276,QLD1,EMER,QLDSUM,197,STATIC,QRATEM_TVAS7276,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T145_TVL,LINE,132KV_7276,QLD1,EMER,QLDWIN,221,STATIC,QRATEM_TVAS7276,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T56_TV_S,LINE,132KV_7131,QLD1,EMER,QLDAUT_SPR_D,119,DYNAMIC,QRATEM_TVSCR7131,"2012/12/05 11:30:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T56_TV_S,LINE,132KV_7131,QLD1,EMER,QLDSUM_D,108,DYNAMIC,QRATEM_TVSCR7131,"2012/12/05 11:30:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T56_TV_S,LINE,132KV_7131,QLD1,EMER,QLDWIN_D,127,DYNAMIC,QRATEM_TVSCR7131,"2012/12/05 11:30:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T56_TV_S,LINE,132KV_7130/2,QLD1,EMER,QLDAUT_SPR_D,126,DYNAMIC,QRATEM_TVSIM7130/2,"2018/08/15 13:25:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T56_TV_S,LINE,132KV_7130/2,QLD1,EMER,QLDSUM_D,114,DYNAMIC,QRATEM_TVSIM7130/2,"2018/08/15 13:25:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T56_TV_S,LINE,132KV_7130/2,QLD1,EMER,QLDWIN_D,135,DYNAMIC,QRATEM_TVSIM7130/2,"2018/08/15 13:25:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T56_TV_S,LINE,132KV_7156,QLD1,EMER,QLDAUT/SPR,237,STATIC,QRATEM_TVSRS7156,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T56_TV_S,LINE,132KV_7156,QLD1,EMER,QLDSUM,222,STATIC,QRATEM_TVSRS7156,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T56_TV_S,LINE,132KV_7156,QLD1,EMER,QLDWIN,249,STATIC,QRATEM_TVSRS7156,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T56_TV_S,LINE,132KV_7249,QLD1,EMER,QLDAUT/SPR,237,STATIC,QRATEM_TVSRS7249,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T56_TV_S,LINE,132KV_7249,QLD1,EMER,QLDSUM,222,STATIC,QRATEM_TVSRS7249,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T56_TV_S,LINE,132KV_7249,QLD1,EMER,QLDWIN,249,STATIC,QRATEM_TVSRS7249,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T145_TVL,LINE,132KV_7325,QLD1,EMER,QLDAUT/SPR,237,STATIC,QRATEM_TVYS7325,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T145_TVL,LINE,132KV_7325,QLD1,EMER,QLDSUM,222,STATIC,QRATEM_TVYS7325,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T145_TVL,LINE,132KV_7325,QLD1,EMER,QLDWIN,249,STATIC,QRATEM_TVYS7325,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H23_UKED,LINE,110KV_7258,QLD1,EMER,QLDAUT/SPR,137,STATIC,QRATEM_UKAB7258,"2011/02/18 08:30:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H23_UKED,LINE,110KV_7258,QLD1,EMER,QLDSUM,125,STATIC,QRATEM_UKAB7258,"2011/02/18 08:30:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H23_UKED,LINE,110KV_7258,QLD1,EMER,QLDWIN,147,STATIC,QRATEM_UKAB7258,"2011/02/18 08:30:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H23_UKED,LINE,110KV_7256,QLD1,EMER,QLDAUT/SPR,185,STATIC,QRATEM_UKAW7256,"2014/08/07 10:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H23_UKED,LINE,110KV_7256,QLD1,EMER,QLDSUM,185,STATIC,QRATEM_UKAW7256,"2014/08/07 10:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H23_UKED,LINE,110KV_7256,QLD1,EMER,QLDWIN,213,STATIC,QRATEM_UKAW7256,"2014/08/07 10:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H23_UKED,LINE,110KV_7257,QLD1,EMER,QLDAUT/SPR,185,STATIC,QRATEM_UKAW7257,"2014/08/07 10:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H23_UKED,LINE,110KV_7257,QLD1,EMER,QLDSUM,185,STATIC,QRATEM_UKAW7257,"2014/08/07 10:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H23_UKED,LINE,110KV_7257,QLD1,EMER,QLDWIN,213,STATIC,QRATEM_UKAW7257,"2014/08/07 10:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H23_UKED,LINE,110KV_776,QLD1,EMER,QLDAUT/SPR,165,STATIC,QRATEM_UKWE776,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H23_UKED,LINE,110KV_776,QLD1,EMER,QLDSUM,155,STATIC,QRATEM_UKWE776,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H23_UKED,LINE,110KV_776,QLD1,EMER,QLDWIN,172,STATIC,QRATEM_UKWE776,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,S5_WESTD,LINE,275KV_8820,QLD1,EMER,QLDAUT/SPR,1191,STATIC,QRATEM_WDBR8820,"2018/08/15 14:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,S5_WESTD,LINE,275KV_8820,QLD1,EMER,QLDSUM,1191,STATIC,QRATEM_WDBR8820,"2018/08/15 14:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,S5_WESTD,LINE,275KV_8820,QLD1,EMER,QLDWIN,1191,STATIC,QRATEM_WDBR8820,"2018/08/15 14:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,S5_WESTD,LINE,275KV_8866,QLD1,EMER,QLDAUT/SPR,1191,STATIC,QRATEM_WDHA8866,"2013/08/13 12:25:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,S5_WESTD,LINE,275KV_8866,QLD1,EMER,QLDSUM,1191,STATIC,QRATEM_WDHA8866,"2013/08/13 12:25:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,S5_WESTD,LINE,275KV_8866,QLD1,EMER,QLDWIN,1191,STATIC,QRATEM_WDHA8866,"2013/08/13 12:25:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,S5_WESTD,LINE,275KV_8867,QLD1,EMER,QLDAUT/SPR,1191,STATIC,QRATEM_WDHA8867,"2013/08/13 12:30:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,S5_WESTD,LINE,275KV_8867,QLD1,EMER,QLDSUM,1191,STATIC,QRATEM_WDHA8867,"2013/08/13 12:30:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,S5_WESTD,LINE,275KV_8867,QLD1,EMER,QLDWIN,1191,STATIC,QRATEM_WDHA8867,"2013/08/13 12:30:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T155_WDR,LINE,110KV_776,QLD1,EMER,QLDAUT/SPR,165,STATIC,QRATEM_WEUK776,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T155_WDR,LINE,110KV_776,QLD1,EMER,QLDSUM,155,STATIC,QRATEM_WEUK776,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,T155_WDR,LINE,110KV_776,QLD1,EMER,QLDWIN,172,STATIC,QRATEM_WEUK776,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H60_WALK,LINE,275KV_876,QLD1,EMER,QLDAUT/SPR,854,STATIC,QRATEM_WMCH876,"2018/08/15 13:50:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H60_WALK,LINE,275KV_876,QLD1,EMER,QLDSUM,782,STATIC,QRATEM_WMCH876,"2018/08/15 13:50:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H60_WALK,LINE,275KV_876,QLD1,EMER,QLDWIN,909,STATIC,QRATEM_WMCH876,"2018/08/15 13:50:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H60_WALK,LINE,275KV_8902,QLD1,EMER,QLDAUT/SPR,503,STATIC,QRATEM_WMCH8902,"2018/08/15 13:55:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H60_WALK,LINE,275KV_8902,QLD1,EMER,QLDSUM,503,STATIC,QRATEM_WMCH8902,"2018/08/15 13:55:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H60_WALK,LINE,275KV_8902,QLD1,EMER,QLDWIN,536,STATIC,QRATEM_WMCH8902,"2018/08/15 13:55:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H5_WLGA,LINE,132KV_747/2,QLD1,EMER,QLDAUT/SPR,175,STATIC,QRATEM_WOGP747/2,"2019/04/01 15:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H5_WLGA,LINE,132KV_747/2,QLD1,EMER,QLDSUM,175,STATIC,QRATEM_WOGP747/2,"2019/04/01 15:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H5_WLGA,LINE,132KV_747/2,QLD1,EMER,QLDWIN,225,STATIC,QRATEM_WOGP747/2,"2019/04/01 15:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H5_WLGA,LINE,132KV_748/2,QLD1,EMER,QLDAUT/SPR,175,STATIC,QRATEM_WOGP748/2,"2019/04/01 15:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H5_WLGA,LINE,132KV_748/2,QLD1,EMER,QLDSUM,175,STATIC,QRATEM_WOGP748/2,"2019/04/01 15:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H5_WLGA,LINE,132KV_748/2,QLD1,EMER,QLDWIN,208,STATIC,QRATEM_WOGP748/2,"2019/04/01 15:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H5_WLGA,LINE,275KV_810,QLD1,EMER,QLDAUT/SPR,704,STATIC,QRATEM_WOPW810,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H5_WLGA,LINE,275KV_810,QLD1,EMER,QLDSUM,624,STATIC,QRATEM_WOPW810,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H5_WLGA,LINE,275KV_810,QLD1,EMER,QLDWIN,763,STATIC,QRATEM_WOPW810,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H5_WLGA,LINE,275KV_807,QLD1,EMER,QLDAUT/SPR,917,STATIC,QRATEM_WOSP807,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H5_WLGA,LINE,275KV_807,QLD1,EMER,QLDSUM,862,STATIC,QRATEM_WOSP807,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H5_WLGA,LINE,275KV_807,QLD1,EMER,QLDWIN,961,STATIC,QRATEM_WOSP807,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,LINE,275KV_877,QLD1,EMER,QLDAUT/SPR,503,STATIC,QRATEM_WRCH877,"2018/08/15 14:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,LINE,275KV_877,QLD1,EMER,QLDSUM,503,STATIC,QRATEM_WRCH877,"2018/08/15 14:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,LINE,275KV_877,QLD1,EMER,QLDWIN,536,STATIC,QRATEM_WRCH877,"2018/08/15 14:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,LINE,132KV_7284,QLD1,EMER,QLDAUT/SPR,205,STATIC,QRATEM_WRED7284,"2018/08/15 14:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,LINE,132KV_7284,QLD1,EMER,QLDSUM,188,STATIC,QRATEM_WRED7284,"2018/08/15 14:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,LINE,132KV_7284,QLD1,EMER,QLDWIN,219,STATIC,QRATEM_WRED7284,"2018/08/15 14:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,LINE,132KV_7301,QLD1,EMER,QLDAUT/SPR,205,STATIC,QRATEM_WRTU7301,"2018/08/15 14:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,LINE,132KV_7301,QLD1,EMER,QLDSUM,188,STATIC,QRATEM_WRTU7301,"2018/08/15 14:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,LINE,132KV_7301,QLD1,EMER,QLDWIN,219,STATIC,QRATEM_WRTU7301,"2018/08/15 14:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,LINE,275KV_8902,QLD1,EMER,QLDAUT/SPR,503,STATIC,QRATEM_WRWM8902,"2018/08/15 14:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,LINE,275KV_8902,QLD1,EMER,QLDSUM,503,STATIC,QRATEM_WRWM8902,"2018/08/15 14:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,LINE,275KV_8902,QLD1,EMER,QLDWIN,536,STATIC,QRATEM_WRWM8902,"2018/08/15 14:10:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,TRANS,1_H39,QLD1,EMER,QLDAUT/SPR,488,STATIC,QRATEM_WR_TX1,"2015/10/22 16:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,TRANS,1_H39,QLD1,EMER,QLDSUM,488,STATIC,QRATEM_WR_TX1,"2015/10/22 16:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,TRANS,1_H39,QLD1,EMER,QLDWIN,488,STATIC,QRATEM_WR_TX1,"2015/10/22 16:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,TRANS,2_H39,QLD1,EMER,QLDAUT/SPR,488,STATIC,QRATEM_WR_TX2,"2015/03/25 16:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,TRANS,2_H39,QLD1,EMER,QLDSUM,488,STATIC,QRATEM_WR_TX2,"2015/03/25 16:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H39_WORE,TRANS,2_H39,QLD1,EMER,QLDWIN,488,STATIC,QRATEM_WR_TX2,"2015/03/25 16:05:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H40_WURD,LINE,275KV_865,QLD1,EMER,QLDAUT/SPR,1096,STATIC,QRATEM_WUBI865,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H40_WURD,LINE,275KV_865,QLD1,EMER,QLDSUM,979,STATIC,QRATEM_WUBI865,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H40_WURD,LINE,275KV_865,QLD1,EMER,QLDWIN,1183,STATIC,QRATEM_WUBI865,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H40_WURD,LINE,275KV_866,QLD1,EMER,QLDAUT/SPR,1096,STATIC,QRATEM_WUBI866,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H40_WURD,LINE,275KV_866,QLD1,EMER,QLDSUM,979,STATIC,QRATEM_WUBI866,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H40_WURD,LINE,275KV_866,QLD1,EMER,QLDWIN,1183,STATIC,QRATEM_WUBI866,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H40_WURD,LINE,275KV_819,QLD1,EMER,QLDAUT/SPR,917,STATIC,QRATEM_WUGG819,"2018/08/23 10:45:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H40_WURD,LINE,275KV_819,QLD1,EMER,QLDSUM,862,STATIC,QRATEM_WUGG819,"2018/08/23 10:45:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H40_WURD,LINE,275KV_819,QLD1,EMER,QLDWIN,961,STATIC,QRATEM_WUGG819,"2018/08/23 10:45:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H6_GNGN,LINE,275KV_819,QLD1,EMER,QLDAUT/SPR,-917,STATIC,QRATEM_WUGG819_NEG,"2018/08/23 10:45:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H6_GNGN,LINE,275KV_819,QLD1,EMER,QLDSUM,-862,STATIC,QRATEM_WUGG819_NEG,"2018/08/23 10:45:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H6_GNGN,LINE,275KV_819,QLD1,EMER,QLDWIN,-961,STATIC,QRATEM_WUGG819_NEG,"2018/08/23 10:45:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H56_YBLS,LINE,132KV_7132,QLD1,EMER,QLDAUT/SPR,237,STATIC,QRATEM_YSTU7132,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H56_YBLS,LINE,132KV_7132,QLD1,EMER,QLDSUM,222,STATIC,QRATEM_YSTU7132,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,H56_YBLS,LINE,132KV_7132,QLD1,EMER,QLDWIN,249,STATIC,QRATEM_YSTU7132,"2018/01/11 10:15:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,R3_BULLI,LINE,8L,QLD1,EMER,QLDAUT/SPR,1429,STATIC,QRATSE_BCKDM8L,"2015/01/29 11:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,R3_BULLI,LINE,8L,QLD1,EMER,QLDSUM,1429,STATIC,QRATSE_BCKDM8L,"2015/01/29 11:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,R3_BULLI,LINE,8L,QLD1,EMER,QLDWIN,1429,STATIC,QRATSE_BCKDM8L,"2015/01/29 11:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,R3_BULLI,LINE,8M,QLD1,EMER,QLDAUT/SPR,1429,STATIC,QRATSE_BCKDM8M,"2015/01/29 11:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,R3_BULLI,LINE,8M,QLD1,EMER,QLDSUM,1429,STATIC,QRATSE_BCKDM8M,"2015/01/29 11:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,R3_BULLI,LINE,8M,QLD1,EMER,QLDWIN,1429,STATIC,QRATSE_BCKDM8M,"2015/01/29 11:40:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,ABC_B,LINE,ABBPTA_1,SA1,NORM,SAAUT/SPR,137,STATIC,SRATCN_ABPTA,"2013/08/20 11:25:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,ABC_B,LINE,ABBPTA_1,SA1,NORM,SASUM,137,STATIC,SRATCN_ABPTA,"2013/08/20 11:25:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,ABC_B,LINE,ABBPTA_1,SA1,NORM,SAWIN,137,STATIC,SRATCN_ABPTA,"2013/08/20 11:25:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,ANG_CK,LINE,MA3MAN_T,SA1,NORM,SAAUT/SPR,137,STATIC,SRATCN_ACMP3,"2011/02/18 08:30:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,ANG_CK,LINE,MA3MAN_T,SA1,NORM,SASUM,137,STATIC,SRATCN_ACMP3,"2011/02/18 08:30:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,ANG_CK,LINE,MA3MAN_T,SA1,NORM,SAWIN,137,STATIC,SRATCN_ACMP3,"2011/02/18 08:30:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,BERRI,TF,T_1,SA1,NORM,SAAUT/SPR,69,STATIC,SRATCN_BE_TX1,"2016/03/24 11:20:00","9999/12/31 00:00:00"
D,EMSLIMITS,LIM_ALTLIM,1,BERRI,TF,T_1,SA1,NORM,SASUM,69,STATIC,SRATCN_BE_TX1,"2016/03/24 11:20:00","9999/12/31 00:00:00"
